,Path,Fold,Family,Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID,Dynamics,Dynamics ID,Instance ID,String ID (if applicable),Needed digital retuning
2331,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Violin\ordinario\Vn-ord-B6-ff-1c-T20d.wav,0,Strings,Vn,Violin,ord,ordinario,B6,95,ff,4,0,1.0,True
2332,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Violin\ordinario\Vn-ord-C7-ff-1c-T30d.wav,3,Strings,Vn,Violin,ord,ordinario,C7,96,ff,4,0,1.0,True
2333,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Violin\ordinario\Vn-ord-C#7-ff-1c-T26d.wav,0,Strings,Vn,Violin,ord,ordinario,C#7,97,ff,4,0,1.0,True
2334,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Violin\ordinario\Vn-ord-D7-ff-1c-T23d.wav,0,Strings,Vn,Violin,ord,ordinario,D7,98,ff,4,0,1.0,True
2335,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Violin\ordinario\Vn-ord-D#7-ff-1c-T23d_R100u.wav,3,Strings,Vn,Violin,ord,ordinario,D#7,99,ff,4,0,1.0,True
2336,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Violin\ordinario\Vn-ord-E7-ff-1c-N.wav,4,Strings,Vn,Violin,ord,ordinario,E7,100,ff,4,0,1.0,False
2337,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#3-pp-N-T11d.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,C#3,49,pp,0,0,,True
2338,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D3-pp-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,D3,50,pp,0,0,,False
2339,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#3-pp-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,D#3,51,pp,0,0,,False
2340,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E3-pp-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,E3,52,pp,0,0,,False
2341,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F3-pp-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,F3,53,pp,0,0,,False
2342,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#3-pp-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,F#3,54,pp,0,0,,False
2343,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G3-pp-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,G3,55,pp,0,0,,False
2344,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#3-pp-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,G#3,56,pp,0,0,,False
2345,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A3-pp-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,A3,57,pp,0,0,,False
2346,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A#3-pp-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,A#3,58,pp,0,0,,False
2347,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-B3-pp-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,B3,59,pp,0,0,,False
2348,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C4-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,C4,60,pp,0,0,,False
2349,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#4-pp-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,C#4,61,pp,0,0,,False
2350,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D4-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,D4,62,pp,0,0,,False
2351,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#4-pp-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,D#4,63,pp,0,0,,False
2352,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E4-pp-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,E4,64,pp,0,0,,False
2353,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F4-pp-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,F4,65,pp,0,0,,False
2354,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#4-pp-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,F#4,66,pp,0,0,,False
2355,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G4-pp-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,G4,67,pp,0,0,,False
2356,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#4-pp-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,G#4,68,pp,0,0,,False
2357,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A4-pp-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,A4,69,pp,0,0,,False
2358,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A#4-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,A#4,70,pp,0,0,,False
2359,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-B4-pp-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,B4,71,pp,0,0,,False
2360,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C5-pp-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,C5,72,pp,0,0,,False
2361,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#5-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,C#5,73,pp,0,0,,False
2362,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D5-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,D5,74,pp,0,0,,False
2363,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#5-pp-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,D#5,75,pp,0,0,,False
2364,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E5-pp-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,E5,76,pp,0,0,,False
2365,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F5-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,F5,77,pp,0,0,,False
2366,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#5-pp-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,F#5,78,pp,0,0,,False
2367,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G5-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,G5,79,pp,0,0,,False
2368,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#5-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,G#5,80,pp,0,0,,False
2369,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A5-pp-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,A5,81,pp,0,0,,False
2370,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#3-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,C#3,49,mf,2,0,,False
2371,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D3-mf-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,D3,50,mf,2,0,,False
2372,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#3-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,D#3,51,mf,2,0,,False
2373,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E3-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,E3,52,mf,2,0,,False
2374,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F3-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,F3,53,mf,2,0,,False
2375,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#3-mf-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,F#3,54,mf,2,0,,False
2376,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G3-mf-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,G3,55,mf,2,0,,False
2377,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#3-mf-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,G#3,56,mf,2,0,,False
2378,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A3-mf-N-R100d.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,A3,57,mf,2,0,,True
2379,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A#3-mf-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,A#3,58,mf,2,0,,False
2380,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-B3-mf-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,B3,59,mf,2,0,,False
2381,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C4-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,C4,60,mf,2,0,,False
2382,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#4-mf-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,C#4,61,mf,2,0,,False
2383,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D4-mf-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,D4,62,mf,2,0,,False
2384,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#4-mf-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,D#4,63,mf,2,0,,False
2385,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E4-mf-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,E4,64,mf,2,0,,False
2386,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F4-mf-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,F4,65,mf,2,0,,False
2387,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#4-mf-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,F#4,66,mf,2,0,,False
2388,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G4-mf-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,G4,67,mf,2,0,,False
2389,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#4-mf-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,G#4,68,mf,2,0,,False
2390,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A4-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,A4,69,mf,2,0,,False
2391,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A#4-mf-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,A#4,70,mf,2,0,,False
2392,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-B4-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,B4,71,mf,2,0,,False
2393,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C5-mf-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,C5,72,mf,2,0,,False
2394,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#5-mf-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,C#5,73,mf,2,0,,False
2395,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D5-mf-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,D5,74,mf,2,0,,False
2396,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#5-mf-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,D#5,75,mf,2,0,,False
2397,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E5-mf-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,E5,76,mf,2,0,,False
2398,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F5-mf-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,F5,77,mf,2,0,,False
2399,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#5-mf-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,F#5,78,mf,2,0,,False
2400,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G5-mf-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,G5,79,mf,2,0,,False
2401,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#5-mf-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,G#5,80,mf,2,0,,False
2402,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A5-mf-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,A5,81,mf,2,0,,False
2403,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#3-ff-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,C#3,49,ff,4,0,,False
2404,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D3-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,D3,50,ff,4,0,,False
2405,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#3-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,D#3,51,ff,4,0,,False
2406,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E3-ff-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,E3,52,ff,4,0,,False
2407,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F3-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,F3,53,ff,4,0,,False
2408,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#3-ff-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,F#3,54,ff,4,0,,False
2409,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G3-ff-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,G3,55,ff,4,0,,False
2410,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#3-ff-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,G#3,56,ff,4,0,,False
2411,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A3-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,A3,57,ff,4,0,,False
2412,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A#3-ff-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,A#3,58,ff,4,0,,False
2413,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-B3-ff-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,B3,59,ff,4,0,,False
2414,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C4-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,C4,60,ff,4,0,,False
2415,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#4-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,C#4,61,ff,4,0,,False
2416,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D4-ff-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,D4,62,ff,4,0,,False
2417,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D#4-ff-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,D#4,63,ff,4,0,,False
2418,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-E4-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,E4,64,ff,4,0,,False
2419,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F4-ff-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,F4,65,ff,4,0,,False
2420,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-F#4-ff-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,F#4,66,ff,4,0,,False
2421,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G4-ff-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,G4,67,ff,4,0,,False
2422,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-G#4-ff-N-N.wav,0,Winds,ASax,Alto Saxophone,ord,ordinario,G#4,68,ff,4,0,,False
2423,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A4-ff-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,A4,69,ff,4,0,,False
2424,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-A#4-ff-N-N.wav,4,Winds,ASax,Alto Saxophone,ord,ordinario,A#4,70,ff,4,0,,False
2425,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-B4-ff-N-N.wav,2,Winds,ASax,Alto Saxophone,ord,ordinario,B4,71,ff,4,0,,False
2426,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C5-ff-N-N.wav,1,Winds,ASax,Alto Saxophone,ord,ordinario,C5,72,ff,4,0,,False
2427,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-C#5-ff-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,C#5,73,ff,4,0,,False
2428,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Winds\Sax_Alto\ordinario\ASax-ord-D5-ff-N-N.wav,3,Winds,ASax,Alto Saxophone,ord,ordinario,D5,74,ff,4,0,,False
